418	1606
419	1604
420	1589
421	1587
422	1586
423	1583
424	1570
425	1570
426	1569
427	1553
428	1549
429	1547
430	1546
431	1540
432	1539
433	1530
434	1526
435	1521
436	1514
437	1513
438	1511
439	1510
440	1510
441	1506
442	1502
443	1501
444	1494
445	1489
446	1487
447	1485
448	1473
449	1471
450	1458
451	1456
452	1455
453	1450
454	1440
455	1436
456	1434
457	1429
458	1428
459	1414
460	1413
461	1412
462	1411
463	1404
464	1402
465	1396
466	1394
467	1387
468	1385
469	1373
470	1369
471	1367
472	1361
473	1342
474	1332
475	1330
476	1329
477	1329
478	1327
479	1326
480	1315
481	1314
482	1312
483	1312
484	1309
485	1306
486	1305
487	1300
488	1299
489	1297
490	1289
491	1286
492	1285
493	1284
494	1273
495	1272
496	1271
497	1270
498	1264
499	1263
500	1262
501	1259
502	1258
503	1248
504	1247
505	1240
506	1239
507	1236
508	1234
509	1233
510	1232
511	1223
512	1223
513	1220
514	1209
515	1208
516	1207
517	1207
518	1201
519	1198
520	1190
521	1189
522	1189
523	1183
524	1183
525	1179
526	1174
527	1170
528	1169
529	1167
530	1159
531	1155
532	1152
533	1148
534	1142
535	1140
536	1136
537	1135
538	1134
539	1125
540	1124
541	1122
542	1121
543	1120
544	1119
545	1117
546	1117
547	1112
548	1101
549	1100
550	1089
551	1087
552	1084
553	1082
554	1082
555	1079
556	1078
557	1071
558	1069
559	1064
560	1061
561	1061
562	1059
563	1059
564	1058
565	1058
566	1057
567	1056
568	1050
569	1049
570	1049
571	1048
572	1046
573	1040
574	1039
575	1038
576	1037
577	1033
578	1028
579	1025
580	1023
581	1019
582	1019
583	1017
584	1017
585	1012
586	1011
587	1010
588	1009
589	1004
590	991
591	991
592	991
593	988
594	983
595	983
596	981
597	981
598	981
599	977
600	975
601	974
602	972
603	972
604	971
605	969
606	967
607	964
608	961
609	959
610	958
611	957
612	955
613	952
614	950
615	949
616	949
617	949
618	948
619	942
620	941
621	939
622	939
623	939
624	938
625	935
626	934
627	933
628	929
629	927
630	922
631	920
632	917
633	917
634	917
635	913
636	911
637	910
638	908
639	906
640	905
641	903
642	902
643	901
644	901
645	900
646	899
647	899
648	898
649	894
650	892
651	892
652	891
653	888
654	888
655	886
656	886
657	884
658	883
659	881
660	880
661	879
662	877
663	876
664	876
665	873
666	872
667	866
668	864
669	864
670	863
671	862
672	862
673	862
674	862
675	861
676	860
677	859
678	857
679	857
680	857
681	856
682	854
683	854
684	854
685	854
686	854
687	853
688	853
689	852
690	848
691	843
692	843
693	840
694	839
695	839
696	837
697	836
698	836
699	836
700	835
701	832
702	831
703	830
704	829
705	828
706	826
707	825
708	823
709	822
710	822
711	817
712	815
713	815
714	814
715	813
716	813
717	811
718	809
719	809
720	808
721	807
722	806
723	805
724	804
725	799
726	799
727	798
728	797
729	795
730	794
731	794
732	794
733	791
734	791
735	790
736	790
737	789
738	788
739	786
740	786
741	783
742	782
743	782
744	781
745	780
746	780
747	780
748	777
749	776
750	775
751	775
752	775
753	775
754	774
755	774
756	774
757	774
758	773
759	773
760	773
761	770
762	769
763	767
764	765
765	765
766	765
767	760
768	759
769	757
770	755
771	754
772	752
773	751
774	749
775	747
776	747
777	744
778	743
779	741
780	740
781	739
782	735
783	734
784	734
785	734
786	731
787	731
788	731
789	731
790	729
791	729
792	728
793	727
794	727
795	726
796	725
797	724
798	724
799	722
800	721
801	717
802	714
803	714
804	713
805	713
806	713
807	712
808	712
809	711
810	710
811	710
812	709
813	707
814	706
815	705
816	702
817	701
818	701
819	700
820	698
821	698
822	697
823	697
824	697
825	696
826	696
827	691
828	689
829	689
830	688
831	688
832	688
833	687
834	687
835	686
836	686
837	686
838	684
839	683
840	683
841	682
842	681
843	681
844	679
845	679
846	678
847	677
848	677
849	675
850	675
851	674
852	671
853	666
854	665
855	665
856	665
857	665
858	664
859	662
860	661
861	660
862	659
863	659
864	653
865	653
866	653
867	652
868	651
869	651
870	650
871	650
872	650
873	649
874	648
875	648
876	645
877	645
878	640
879	640
880	639
881	639
882	638
883	638
884	638
885	638
886	637
887	637
888	637
889	635
890	635
891	632
892	632
893	629
894	628
895	628
896	626
897	625
898	623
899	623
900	623
901	621
902	619
903	617
904	617
905	615
906	615
907	615
908	613
909	613
910	612
911	611
912	610
913	610
914	610
915	609
916	608
917	608
918	607
919	603
920	603
921	603
922	602
923	601
924	597
925	596
926	595
927	595
928	594
929	594
930	594
931	594
932	593
933	593
934	589
935	589
936	589
937	588
938	588
939	587
940	587
941	586
942	586
943	585
944	584
945	583
946	582
947	579
948	578
949	576
950	573
951	573
952	572
953	570
954	569
955	568
956	567
957	566
958	565
959	563
960	563
961	562
962	560
963	560
964	560
965	559
966	558
967	558
968	558
969	557
970	556
971	556
972	555
973	554
974	553
975	551
976	550
977	549
978	548
979	548
980	547
981	545
982	544
983	542
984	540
985	539
986	539
987	537
988	536
989	536
990	535
991	535
992	533
993	532
994	530
995	529
996	528
997	527
998	526
999	524
1000	523
1001	523
1002	523
1003	522
1004	522
1005	522
1006	521
1007	521
1008	520
1009	520
1010	519
1011	518
1012	517
1013	517
1014	517
1015	517
1016	516
1017	515
1018	515
1019	514
1020	514
1021	512
1022	512
1023	511
1024	509
1025	508
1026	507
1027	505
1028	502
1029	499
1030	499
1031	499
1032	497
1033	497
1034	496
1035	494
1036	494
1037	493
1038	492
1039	492
1040	492
1041	491
1042	491
1043	491
1044	489
1045	489
1046	487
1047	487
1048	487
1049	485
1050	485
1051	483
1052	483
1053	483
1054	481
1055	481
1056	480
1057	480
1058	480
1059	480
1060	479
1061	479
1062	478
1063	477
1064	477
1065	477
1066	475
1067	474
1068	474
1069	473
1070	473
1071	473
1072	472
1073	470
1074	470
1075	469
1076	469
1077	468
1078	468
1079	468
1080	468
1081	467
1082	467
1083	467
1084	467
1085	467
1086	467
1087	466
1088	466
1089	465
1090	465
1091	465
1092	465
1093	465
1094	465
1095	465
1096	464
1097	464
1098	464
1099	461
1100	459
1101	459
1102	458
1103	458
1104	457
1105	456
1106	455
1107	455
1108	454
1109	454
1110	454
1111	453
1112	453
1113	452
1114	452
1115	451
1116	450
1117	450
1118	450
1119	450
1120	449
1121	449
1122	448
1123	447
1124	447
1125	447
1126	446
1127	446
1128	445
1129	445
1130	444
1131	444
1132	443
1133	443
1134	442
1135	442
1136	442
1137	442
1138	441
1139	441
1140	441
1141	440
1142	440
1143	440
1144	440
1145	439
1146	439
1147	439
1148	438
1149	437
1150	436
1151	435
1152	434
1153	432
1154	432
1155	432
1156	431
1157	430
1158	429
1159	427
1160	427
1161	427
1162	426
1163	426
1164	425
1165	425
1166	424
1167	422
1168	422
1169	421
1170	420
1171	420
1172	420
1173	420
1174	418
1175	418
1176	417
1177	417
1178	416
1179	414
1180	413
1181	413
1182	413
1183	413
1184	413
1185	412
1186	412
1187	412
1188	412
1189	411
1190	411
1191	409
1192	409
1193	408
1194	408
1195	408
1196	407
1197	407
1198	407
1199	406
1200	405
1201	405
1202	405
1203	405
1204	405
1205	404
1206	404
1207	404
1208	403
1209	402
1210	401
1211	400
1212	399
1213	399
1214	398
1215	398
1216	395
1217	395
1218	394
1219	394
1220	393
1221	393
1222	393
1223	392
1224	392
1225	391
1226	390
1227	390
1228	390
1229	390
1230	388
1231	387
1232	386
1233	385
1234	385
1235	385
1236	384
1237	384
1238	384
1239	384
1240	384
1241	383
1242	383
1243	383
1244	383
1245	383
1246	382
1247	382
1248	382
1249	381
1250	381
1251	380
1252	380
1253	380
1254	379
1255	379
1256	379
1257	379
1258	379
1259	378
1260	378
1261	378
1262	378
1263	378
1264	377
1265	377
1266	377
1267	377
1268	377
1269	376
1270	374
1271	373
1272	372
1273	372
1274	372
1275	372
1276	370
1277	370
1278	370
1279	369
1280	368
1281	367
1282	367
1283	367
1284	367
1285	366
1286	366
1287	365
1288	365
1289	365
1290	364
1291	364
1292	364
1293	364
1294	363
1295	363
1296	363
1297	363
1298	361
1299	361
1300	361
1301	361
1302	361
1303	361
1304	361
1305	360
1306	359
1307	358
1308	357
1309	356
1310	356
1311	356
1312	355
1313	355
1314	354
1315	354
1316	354
1317	354
1318	354
1319	353
1320	353
1321	352
1322	352
1323	352
1324	352
1325	351
1326	351
1327	350
1328	350
1329	349
1330	349
1331	348
1332	348
1333	348
1334	348
1335	347
1336	347
1337	346
1338	346
1339	346
1340	345
1341	345
1342	344
1343	344
1344	344
1345	344
1346	344
1347	343
1348	342
1349	341
1350	341
1351	340
1352	340
1353	340
1354	339
1355	339
1356	338
1357	338
1358	338
1359	337
1360	337
1361	337
1362	337
1363	336
1364	335
1365	335
1366	335
1367	335
1368	334
1369	333
1370	333
1371	333
1372	332
1373	332
1374	331
1375	331
1376	331
1377	331
1378	331
1379	331
1380	330
1381	330
1382	330
1383	329
1384	329
1385	329
1386	328
1387	328
1388	326
1389	326
1390	326
1391	326
1392	325
1393	325
1394	325
1395	325
1396	325
1397	325
1398	324
1399	324
1400	324
1401	324
1402	324
1403	323
1404	323
1405	323
1406	323
1407	323
1408	323
1409	321
1410	321
1411	321
1412	320
1413	319
1414	319
1415	319
1416	319
1417	319
1418	318
1419	318
1420	318
1421	317
1422	317
1423	317
1424	317
1425	316
1426	316
1427	316
1428	315
1429	315
1430	315
1431	314
1432	314
1433	314
1434	313
1435	313
1436	313
1437	312
1438	312
1439	312
1440	312
1441	311
1442	311
1443	310
1444	310
1445	310
1446	310
1447	309
1448	309
1449	309
1450	309
1451	309
1452	309
1453	309
1454	308
1455	308
1456	308
1457	307
1458	307
1459	307
1460	307
1461	307
1462	307
1463	306
1464	305
1465	304
1466	304
1467	304
1468	304
1469	303
1470	303
1471	303
1472	303
1473	302
1474	302
1475	302
1476	302
1477	301
1478	301
1479	301
1480	301
1481	301
1482	301
1483	300
1484	299
1485	299
1486	297
1487	297
1488	297
1489	297
1490	297
1491	297
1492	296
1493	296
1494	295
1495	295
1496	295
1497	294
1498	294
1499	293
1500	293
1501	293
1502	293
1503	292
1504	292
1505	291
1506	291
1507	291
1508	290
1509	290
1510	290
1511	290
1512	290
1513	290
1514	289
1515	289
1516	289
1517	289
1518	288
1519	287
1520	287
1521	286
1522	286
1523	286
1524	285
1525	285
1526	284
1527	284
1528	284
1529	283
1530	283
1531	283
1532	282
1533	282
1534	282
1535	281
1536	281
1537	281
1538	281
1539	281
1540	280
1541	280
1542	279
1543	279
1544	279
1545	279
1546	279
1547	278
1548	278
1549	278
1550	278
1551	277
1552	277
1553	276
1554	276
1555	276
1556	276
1557	276
1558	276
1559	276
1560	275
1561	275
1562	275
1563	275
1564	274
1565	274
1566	274
1567	274
1568	274
1569	274
1570	274
1571	273
1572	273
1573	273
1574	273
1575	272
1576	272
1577	271
1578	271
1579	270
1580	270
1581	270
1582	269
1583	269
1584	268
1585	268
1586	268
1587	267
1588	267
1589	266
1590	266
1591	266
1592	266
1593	266
1594	266
1595	266
1596	265
1597	265
1598	265
1599	265
1600	265
1601	265
1602	265
1603	265
1604	265
1605	264
1606	264
1607	264
1608	264
1609	264
1610	264
1611	264
1612	263
1613	263
1614	263
1615	263
1616	263
1617	263
1618	262
1619	262
1620	261
1621	261
1622	261
1623	261
1624	260
1625	260
1626	260
1627	260
1628	260
1629	259
1630	259
1631	259
1632	258
1633	258
1634	258
1635	258
1636	257
1637	257
1638	257
1639	257
1640	257
1641	257
1642	256
1643	256
1644	256
1645	256
1646	256
1647	256
1648	255
1649	255
1650	254
1651	254
1652	254
1653	254
1654	254
1655	254
1656	254
1657	253
1658	253
1659	253
1660	253
1661	253
1662	253
1663	252
1664	252
1665	252
1666	252
1667	251
1668	251
1669	251
1670	250
1671	250
1672	249
1673	249
1674	249
1675	249
1676	249
1677	249
1678	249
1679	248
1680	248
1681	247
1682	247
1683	247
1684	247
1685	247
1686	247
1687	246
1688	246
1689	246
1690	246
1691	245
1692	245
1693	245
1694	245
1695	245
1696	244
1697	244
1698	244
1699	244
1700	243
1701	243
1702	242
1703	242
1704	242
1705	242
1706	242
1707	241
1708	241
1709	240
1710	240
1711	240
1712	240
1713	240
1714	239
1715	239
1716	239
1717	239
1718	239
1719	239
1720	239
1721	239
1722	239
1723	238
1724	237
1725	237
1726	237
1727	237
1728	237
1729	236
1730	235
1731	235
1732	235
1733	235
1734	235
1735	235
1736	235
1737	235
1738	235
1739	234
1740	233
1741	233
1742	232
1743	232
1744	232
1745	232
1746	232
1747	231
1748	231
1749	231
1750	231
1751	231
1752	230
1753	230
1754	230
1755	230
1756	230
1757	230
1758	230
1759	229
1760	229
1761	229
1762	229
1763	228
1764	228
1765	228
1766	228
1767	228
1768	228
1769	228
1770	227
1771	227
1772	227
1773	227
1774	227
1775	226
1776	226
1777	226
1778	226
1779	226
1780	226
1781	225
1782	225
1783	224
1784	224
1785	224
1786	224
1787	224
1788	224
1789	224
1790	224
1791	223
1792	223
1793	223
1794	223
1795	223
1796	223
1797	222
1798	222
1799	222
1800	222
1801	222
1802	222
1803	222
1804	222
1805	222
1806	222
1807	221
1808	221
1809	220
1810	220
1811	220
1812	220
1813	220
1814	220
1815	220
1816	220
1817	219
1818	219
1819	219
1820	219
1821	219
1822	218
1823	218
1824	218
1825	218
1826	218
1827	218
1828	218
1829	218
1830	217
1831	217
1832	217
1833	217
1834	217
1835	217
1836	217
1837	217
1838	217
1839	217
1840	217
1841	217
1842	216
1843	216
1844	216
1845	216
1846	216
1847	216
1848	216
1849	215
1850	215
1851	215
1852	215
1853	215
1854	215
1855	215
1856	214
1857	214
1858	214
1859	214
1860	214
1861	214
1862	214
1863	214
1864	214
1865	213
1866	213
1867	213
1868	213
1869	213
1870	213
1871	212
1872	212
1873	211
1874	211
1875	211
1876	211
1877	211
1878	210
1879	210
1880	209
1881	209
1882	209
1883	209
1884	209
1885	209
1886	209
1887	209
1888	209
1889	209
1890	209
1891	208
1892	208
1893	208
1894	208
1895	208
1896	208
1897	207
1898	207
1899	207
1900	207
1901	207
1902	207
1903	207
1904	206
1905	206
1906	206
1907	206
1908	206
1909	206
1910	205
1911	205
1912	205
1913	205
1914	205
1915	204
1916	204
1917	204
1918	204
1919	204
1920	204
1921	204
1922	203
1923	203
1924	203
1925	203
1926	203
1927	203
1928	203
1929	203
1930	203
1931	203
1932	202
1933	202
1934	202
1935	201
1936	200
1937	200
1938	200
1939	200
1940	199
1941	199
1942	198
1943	198
1944	198
1945	198
1946	198
1947	198
1948	198
1949	197
1950	197
1951	197
1952	197
1953	197
1954	197
1955	197
1956	197
1957	196
1958	196
1959	196
1960	196
1961	196
1962	195
1963	195
1964	195
1965	195
1966	195
1967	195
1968	194
1969	194
1970	194
1971	194
1972	194
1973	194
1974	194
1975	194
1976	194
1977	194
1978	194
1979	193
1980	193
1981	193
1982	193
1983	193
1984	193
1985	193
1986	193
1987	193
1988	193
1989	192
1990	192
1991	191
1992	191
1993	191
1994	191
1995	190
1996	190
1997	190
1998	190
1999	190
2000	189
2001	189
2002	189
2003	189
2004	189
2005	189
2006	189
2007	189
2008	188
2009	188
2010	188
2011	188
2012	187
2013	187
2014	187
2015	187
2016	187
2017	187
2018	186
2019	186
2020	186
2021	186
2022	186
2023	186
2024	186
2025	186
2026	186
2027	185
2028	185
2029	185
2030	185
2031	185
2032	185
2033	185
2034	185
2035	185
2036	185
2037	185
2038	185
2039	184
2040	184
2041	184
2042	184
2043	184
2044	184
2045	184
2046	184
2047	184
2048	184
2049	183
2050	183
2051	183
2052	183
2053	183
2054	183
2055	183
2056	183
2057	183
2058	182
2059	182
2060	182
2061	182
2062	181
2063	181
2064	181
2065	181
2066	181
2067	181
2068	181
2069	181
2070	181
2071	180
2072	180
2073	180
2074	180
2075	180
2076	180
2077	180
2078	180
2079	180
2080	180
2081	180
2082	180
2083	180
2084	180
2085	179
2086	179
2087	179
2088	179
2089	179
2090	179
2091	179
2092	179
2093	178
2094	178
2095	178
2096	178
2097	178
2098	178
2099	178
2100	178
2101	178
2102	177
2103	177
2104	177
2105	177
2106	176
2107	176
2108	176
2109	176
2110	176
2111	176
2112	176
2113	176
2114	176
2115	176
2116	175
2117	175
2118	175
2119	175
2120	174
2121	174
2122	174
2123	174
2124	174
2125	174
2126	173
2127	173
2128	173
2129	173
2130	173
2131	173
2132	173
2133	173
2134	173
2135	173
2136	173
2137	173
2138	172
2139	172
2140	172
2141	172
2142	172
2143	172
2144	172
2145	172
2146	172
2147	172
2148	172
2149	171
2150	171
2151	171
2152	171
2153	171
2154	171
2155	171
2156	171
2157	171
2158	171
2159	170
2160	170
2161	170
2162	170
2163	170
2164	170
2165	170
2166	170
2167	169
2168	169
2169	169
2170	168
2171	168
2172	168
2173	168
2174	168
2175	167
2176	167
2177	167
2178	167
2179	167
2180	167
2181	167
2182	167
2183	167
2184	167
2185	166
2186	166
2187	166
2188	166
2189	166
2190	166
2191	166
2192	166
2193	166
2194	166
2195	165
2196	165
2197	165
2198	165
2199	165
2200	165
2201	165
2202	165
2203	165
2204	164
2205	164
2206	164
2207	164
2208	164
2209	164
2210	164
2211	163
2212	163
2213	163
2214	163
2215	163
2216	162
2217	162
2218	162
2219	162
2220	162
2221	162
2222	162
2223	162
2224	162
2225	162
2226	162
2227	162
2228	162
2229	161
2230	161
2231	161
2232	161
2233	161
2234	161
2235	160
2236	160
2237	160
2238	160
2239	160
2240	160
2241	160
2242	160
2243	160
2244	160
2245	159
2246	159
2247	159
2248	159
2249	159
2250	159
2251	159
2252	159
2253	158
2254	158
2255	158
2256	158
2257	158
2258	158
2259	158
2260	158
2261	157
2262	157
2263	157
2264	157
2265	157
2266	157
2267	157
2268	156
2269	156
2270	156
2271	156
2272	156
2273	156
2274	156
2275	156
2276	156
2277	156
2278	156
2279	156
2280	155
2281	155
2282	155
2283	154
2284	154
2285	154
2286	154
2287	154
2288	154
2289	154
2290	154
2291	154
2292	154
2293	153
2294	153
2295	153
2296	153
2297	153
2298	153
2299	153
2300	153
2301	153
2302	152
2303	152
2304	152
2305	152
2306	152
2307	152
2308	151
2309	151
2310	151
2311	151
2312	151
2313	151
2314	151
2315	151
2316	151
2317	150
2318	150
2319	150
2320	150
2321	150
2322	150
2323	150
2324	150
2325	150
2326	149
2327	149
2328	149
2329	149
2330	149
2331	149
2332	149
2333	149
2334	148
2335	148
2336	148
2337	148
2338	148
2339	148
2340	147
2341	147
2342	147
2343	147
2344	147
2345	147
2346	147
2347	147
2348	147
2349	147
2350	147
2351	146
2352	146
2353	146
2354	146
2355	146
2356	146
2357	146
2358	146
2359	146
2360	145
2361	145
2362	145
2363	145
2364	145
2365	145
2366	145
2367	144
2368	144
2369	144
2370	144
2371	144
2372	143
2373	143
2374	143
2375	143
2376	143
2377	143
2378	143
2379	143
2380	143
2381	143
2382	142
2383	142
2384	142
2385	142
2386	142
2387	142
2388	142
2389	142
2390	142
2391	142
2392	142
2393	141
2394	141
2395	141
2396	141
2397	141
2398	141
2399	141
2400	141
2401	141
2402	141
2403	141
2404	140
2405	140
2406	140
2407	140
2408	140
2409	140
2410	140
2411	140
2412	140
2413	139
2414	139
2415	139
2416	139
2417	139
2418	139
2419	139
2420	139
2421	139
2422	139
2423	139
2424	139
2425	139
2426	138
2427	138
2428	138
2429	138
2430	138
2431	138
2432	138
2433	137
2434	137
2435	137
2436	137
2437	137
2438	137
2439	137
2440	137
2441	137
2442	137
2443	137
2444	137
2445	137
2446	137
2447	137
2448	137
2449	136
2450	136
2451	136
2452	136
2453	136
2454	136
2455	136
2456	136
2457	136
2458	136
2459	136
2460	136
2461	135
2462	135
2463	135
2464	135
2465	135
2466	135
2467	135
2468	135
2469	135
2470	135
2471	135
2472	135
2473	134
2474	134
2475	134
2476	134
2477	134
2478	134
2479	134
2480	134
2481	134
2482	134
2483	134
2484	134
2485	134
2486	134
2487	134
2488	133
2489	133
2490	133
2491	133
2492	133
2493	133
2494	133
2495	133
2496	133
2497	133
2498	133
2499	133
2500	133
2501	133
2502	133
2503	132
2504	132
2505	132
2506	132
2507	132
2508	132
2509	132
2510	132
2511	132
2512	131
2513	131
2514	131
2515	131
2516	131
2517	131
2518	131
2519	131
2520	131
2521	131
2522	131
2523	131
2524	131
2525	130
2526	130
2527	130
2528	130
2529	130
2530	130
2531	130
2532	130
2533	130
2534	129
2535	129
2536	129
2537	129
2538	129
2539	129
2540	129
2541	129
2542	129
2543	129
2544	128
2545	128
2546	128
2547	128
2548	128
2549	128
2550	128
2551	128
2552	128
2553	128
2554	128
2555	128
2556	128
2557	128
2558	127
2559	127
2560	127
2561	127
2562	127
2563	127
2564	127
2565	127
2566	127
2567	127
2568	127
2569	127
2570	127
2571	127
2572	127
2573	127
2574	127
2575	126
2576	126
2577	126
2578	126
2579	126
2580	126
2581	126
2582	126
2583	126
2584	126
2585	126
2586	126
2587	126
2588	125
2589	125
2590	125
2591	125
2592	125
2593	125
2594	125
2595	125
2596	125
2597	125
2598	125
2599	125
2600	125
2601	124
2602	124
2603	124
2604	124
2605	124
2606	123
2607	123
2608	123
2609	123
2610	123
2611	123
2612	123
2613	123
2614	123
2615	123
2616	123
2617	123
2618	123
2619	123
2620	122
2621	122
2622	122
2623	122
2624	122
2625	122
2626	121
2627	121
2628	121
2629	121
2630	121
2631	121
2632	121
2633	121
2634	121
2635	121
2636	121
2637	121
2638	120
2639	120
2640	120
2641	120
2642	120
2643	120
2644	120
2645	120
2646	120
2647	120
2648	120
2649	120
2650	120
2651	120
2652	120
2653	120
2654	119
2655	119
2656	119
2657	119
2658	119
2659	119
2660	119
2661	118
2662	118
2663	118
2664	118
2665	118
2666	118
2667	118
2668	118
2669	118
2670	118
2671	118
2672	117
2673	117
2674	117
2675	117
2676	117
2677	117
2678	117
2679	117
2680	117
2681	117
2682	117
2683	117
2684	117
2685	116
2686	116
2687	116
2688	116
2689	116
2690	116
2691	116
2692	116
2693	116
2694	116
2695	116
2696	116
2697	116
2698	115
2699	115
2700	115
2701	115
2702	115
2703	115
2704	115
2705	115
2706	115
2707	115
2708	115
2709	115
2710	115
2711	115
2712	115
2713	115
2714	115
2715	115
2716	114
2717	114
2718	114
2719	114
2720	114
2721	114
2722	114
2723	114
2724	114
2725	114
2726	114
2727	114
2728	114
2729	114
2730	114
2731	113
2732	113
2733	113
2734	113
2735	113
2736	113
2737	113
2738	113
2739	112
2740	112
2741	112
2742	112
2743	112
2744	112
2745	112
2746	112
2747	112
2748	112
2749	112
2750	112
2751	112
2752	112
2753	111
2754	111
2755	111
2756	111
2757	111
2758	111
2759	111
2760	111
2761	111
2762	111
2763	111
2764	111
2765	111
2766	111
2767	111
2768	111
2769	111
2770	111
2771	111
2772	111
2773	111
2774	110
2775	110
2776	110
2777	110
2778	110
2779	110
2780	110
2781	110
2782	110
2783	110
2784	110
2785	110
2786	110
2787	110
2788	110
2789	109
2790	109
2791	109
2792	109
2793	109
2794	109
2795	109
2796	109
2797	109
2798	109
2799	109
2800	109
2801	109
2802	109
2803	109
2804	109
2805	109
2806	109
2807	108
2808	108
2809	108
2810	108
2811	108
2812	108
2813	108
2814	108
2815	108
2816	108
2817	108
2818	108
2819	108
2820	108
2821	108
2822	107
2823	107
2824	107
2825	107
2826	107
2827	107
2828	107
2829	107
2830	107
2831	107
2832	107
2833	107
2834	107
2835	107
2836	106
2837	106
2838	106
2839	106
2840	106
2841	106
2842	106
2843	106
2844	106
2845	106
2846	106
2847	106
2848	105
2849	105
2850	105
2851	105
2852	105
2853	105
2854	105
2855	105
2856	105
2857	105
2858	105
2859	105
2860	104
2861	104
2862	104
2863	104
2864	104
2865	104
2866	104
2867	104
2868	104
2869	104
2870	104
2871	104
2872	104
2873	104
2874	104
2875	104
2876	104
2877	104
2878	104
2879	103
2880	103
2881	103
